ra,dec,mag,ci
6.283675,-37.737445,5.54,1.129
6.803407,55.704195,5.54,
7.263925,47.239964,5.54,0.576
7.42727,-79.094188,5.54,1.281
9.215452,-59.413928,5.54,0.846
11.508065,18.409801,5.54,1.056
11.688836,-43.095667,5.54,0.044
12.012347,-10.446014,5.54,0.76
12.347461,57.864118,5.54,1.452
15.352114,-5.824853,5.54,1.047
15.798078,-65.442291,5.54,0.231
15.954048,14.41448,5.54,1.141
17.209047,62.874337,5.54,0.216
17.579542,-11.241999,5.54,0.013
17.699621,15.95243,5.54,0.387
19.867109,24.992162,5.54,0.68
19.962624,16.789163,5.54,-0.048
20.927381,12.568558,5.54,0.131
20.990377,59.438594,5.54,1.411
21.948992,12.076492,5.54,0.054
23.302739,-40.824361,5.54,0.445
0.094989,13.396266,5.55,0.901
0.561401,-29.558278,5.55,1.262
0.831433,27.710286,5.55,0.398
1.094919,21.465442,5.55,-0.048
1.635435,57.977631,5.55,1.388
2.457715,31.80128,5.55,1.114
3.207324,6.660883,5.55,1.011
3.36997,27.607553,5.55,1.1
3.664201,3.056863,5.55,0.931
3.685515,37.580198,5.55,-0.062
4.336531,50.920933,5.55,-0.031
5.304359,42.792111,5.55,1.492
5.91458,-39.957857,5.55,1.515
6.3434,-34.144144,5.55,-0.182
6.454331,-0.275999,5.55,1.376
6.455681,2.908288,5.55,1.035
7.103222,34.473967,5.55,0.909
7.466434,-29.155896,5.55,-0.048
7.700894,14.208503,5.55,1.642
8.32562,75.756907,5.55,0.902
8.859559,-7.177226,5.55,0.15
10.651581,53.6683,5.55,1.27
11.4031,-72.256608,5.55,0.017
12.829154,-71.98626,5.55,1.154
13.741618,-16.179072,5.55,0.805
14.336029,-43.058843,5.55,0.907
14.605288,-46.245451,5.55,1.489
14.695423,11.660662,5.55,0.941
16.42874,78.963854,5.55,0.249
16.698247,-19.924377,5.55,0.436
16.788795,-58.341441,5.55,-0.096
17.362116,39.974649,5.55,0.667
19.522039,50.306706,5.55,1.274
20.869082,-5.507059,5.55,-0.076
20.972067,44.471711,5.55,0.973
21.107087,-41.385965,5.55,1.35
22.034604,58.000366,5.55,0.017
22.054572,-6.522406,5.55,0.959
22.442853,-16.742138,5.55,0.618
23.02205,-28.85396,5.55,1.349
23.260477,70.88808,5.55,0.263
23.577095,40.236441,5.55,0.096
23.783866,57.451359,5.55,1.63
0.946377,60.362836,5.56,-0.054
1.132544,20.739113,5.56,0.121
1.190428,64.202677,5.56,-0.052
2.994767,-2.464952,5.56,-0.072
3.599352,-11.193782,5.56,0.915
3.749027,-0.29672,5.56,1.411
4.668557,-24.482368,5.56,0.926
5.470926,-37.230767,5.56,0.026
6.15959,-14.584619,5.56,1.15
6.37729,-69.984043,5.56,1.51
7.065928,-43.608039,5.56,0.624
8.445539,12.654612,5.56,1.608
8.671521,-53.015398,5.56,-0.125
9.022462,-41.864254,5.56,-0.135
9.20848,-43.613262,5.56,-0.107
9.36416,-42.19486,5.56,1.637
9.575736,-5.914948,5.56,1.159
9.728406,-53.891282,5.56,-0.042
9.848775,-62.745116,5.56,1.316
11.639056,43.625429,5.56,0.348
11.869537,-56.987741,5.56,0.069
12.447692,-32.830121,5.56,0.007
13.682257,-85.786043,5.56,0.183
14.418426,-68.195333,5.56,0.435
15.377048,39.581463,5.56,1.626
17.105014,22.084153,5.56,1.299
17.707879,24.564058,5.56,1.436
18.260772,42.159345,5.56,-0.111
18.92528,-16.376635,5.56,0.445
18.954608,2.535346,5.56,0.004
19.137973,-19.290289,5.56,-0.087
19.908632,24.319388,5.56,-0.018
22.477091,-67.489059,5.56,0.208
23.259516,-3.49638,5.56,0.062
23.323327,-5.124352,5.56,0.386
23.375702,60.133485,5.56,1.679
23.41412,32.384882,5.56,-0.075
23.44999,87.307504,5.56,0.25
0.10737,64.196168,5.57,-0.023
0.150672,18.211963,5.57,1.043
0.574374,-52.37309,5.57,0.472
0.622393,-24.767267,5.57,0.715
0.800296,-21.722492,5.57,-0.058
1.163667,19.658408,5.57,0.697
1.194829,65.018854,5.57,-0.072
1.705688,68.043021,5.57,-0.049
1.994118,-42.030532,5.57,1.052
2.237366,-67.841441,5.57,1.556
2.261884,25.043043,5.57,0.52
2.349499,50.151466,5.57,-0.089
3.493341,-12.674737,5.57,0.171
4.820235,31.437375,5.57,1.132
6.560046,14.155163,5.57,1.105
7.818533,-56.41036,5.57,1.116
8.943741,64.603831,5.57,0.877
9.611903,31.161734,5.57,1.594
10.493161,-30.607065,5.57,-0.041
10.558587,34.988695,5.57,0.029
10.856594,59.320119,5.57,1.16
12.699199,6.806617,5.57,0.002
13.142352,-8.984385,5.57,1.178
13.659616,10.746269,5.57,0.348
14.372145,-34.786792,5.57,-0.088
15.721161,-84.465273,5.57,0.118
15.73314,32.515807,5.57,1.076
15.756523,5.447315,5.57,0.035
16.155154,-57.934318,5.57,-0.024
16.689004,-48.762957,5.57,0.169
16.946677,-23.150346,5.57,-0.018
17.522593,2.724507,5.57,0.844
18.166387,36.466284,5.57,0.915
19.438654,-21.776693,5.57,1.228
19.489487,14.596019,5.57,1.05
20.796759,6.008209,5.57,-0.01
21.556534,-44.8487,5.57,1.044
21.775583,-11.365954,5.57,-0.002
21.804363,-47.303615,5.57,0.601
22.049074,44.649863,5.57,-0.029
23.221098,57.168355,5.57,1
23.952356,55.705705,5.57,0.478
0.026949,61.222801,5.58,0.407
0.404348,52.019914,5.58,-0.11
1.10143,-9.839354,5.58,0.009
1.647718,-21.275384,5.58,0.346
2.302094,19.901164,5.58,0.011
2.940596,18.023119,5.58,0.471
3.4812,49.848384,5.58,-0.054
4.332695,14.035201,5.58,0.283
4.502388,15.63784,5.58,0.324
4.848706,-53.461508,5.58,0.341
6.521744,-51.825953,5.58,0.534
7.247546,-27.037996,5.58,1.22
7.64246,35.04855,5.58,0.921
7.686782,48.131533,5.58,1.011
8.355895,-20.079058,5.58,0.771
8.44103,27.893583,5.58,1.421
9.775104,-44.75506,5.58,-0.176
10.446924,-54.877302,5.58,1.556
10.491383,-29.663832,5.58,1.42
11.113866,-70.87793,5.58,-0.07
11.426771,16.456539,5.58,0.39
11.917537,8.443943,5.58,0.937
12.559516,-12.830203,5.58,0.861
13.062808,-20.583497,5.58,0.554
14.477197,49.844851,5.58,0.864
17.889853,-34.895125,5.58,1.098
18.261289,-63.055366,5.58,0.944
18.417066,-30.75657,5.58,1.138
18.895433,36.971721,5.58,-0.138
18.92429,6.61529,5.58,1.041
19.255581,15.083651,5.58,1.067
20.307958,36.999803,5.58,0.056
20.368156,45.794994,5.58,1.077
21.351217,23.855966,5.58,1.057
22.153789,33.172337,5.58,0.985
22.229008,-25.180905,5.58,0.497
23.278405,53.213476,5.58,0.556
23.347097,30.414921,5.58,1.501
0.078131,-71.436891,5.59,-0.1
0.528105,52.839526,5.59,1.163
0.823782,-13.561274,5.59,1.325
0.914667,83.707435,5.59,0.105
1.02174,-38.916527,5.59,1.185
2.050052,64.390018,5.59,0.325
2.932452,61.521138,5.59,0.445
3.726065,-10.485661,5.59,0.216
4.093728,-27.651807,5.59,0.324
4.612677,-62.077154,5.59,1.5
6.590061,-36.779879,5.59,-0.13
6.976639,-25.414157,5.59,-0.162
7.349524,-14.360489,5.59,0.971
7.553241,3.290379,5.59,0.321
7.962946,-60.303072,5.59,0.573
8.304832,-35.451703,5.59,1.246
8.860145,-57.633577,5.59,-0.102
9.16567,-30.365401,5.59,0.179
10.119305,-17.141733,5.59,1.49
10.258767,-43.112369,5.59,1.52
10.516622,-13.58847,5.59,-0.028
11.961118,-62.448748,5.59,-0.152
11.979907,-64.33956,5.59,0.174
12.027635,36.042086,5.59,1.019
13.109743,-41.588443,5.59,1.05
14.887097,-73.190071,5.59,0.82
15.090515,48.150972,5.59,-0.005
15.315661,-40.788222,5.59,-0.099
15.948366,-33.964281,5.59,0.072
19.275287,4.834795,5.59,0.101
19.327776,-35.421452,5.59,-0.122
19.34393,-22.402535,5.59,0.276
19.556007,-45.271748,5.59,-0.02
20.334998,68.880317,5.59,1.472
20.617964,26.461947,5.59,-0.05
20.719722,66.657447,5.59,0.218
20.975009,50.461791,5.59,-0.144
21.422083,46.714341,5.59,0.335
23.866066,2.930384,5.59,1.527
23.991082,-29.485168,5.59,1.599
1.204601,79.673963,5.6,0.008
1.394612,37.714943,5.6,0.276
2.3004,1.757802,5.6,0.588
3.742062,36.460103,5.6,0.062
5.189686,-11.849089,5.6,1.35
5.417151,-10.328887,5.6,1.543
5.565079,14.305578,5.6,-0.118
5.587011,10.240093,5.6,0.149
5.849475,27.967861,5.6,0.978
5.872859,14.171787,5.6,-0.053
6.382179,-56.369969,5.6,0.242
6.539758,-5.86882,5.6,0.256
6.78853,-55.539988,5.6,1.549
7.452219,-17.864861,5.6,0.314
7.488519,-1.905329,5.6,1.493
7.719996,-36.050089,5.6,-0.13
7.836271,-9.183441,5.6,1.446
8.013141,17.308703,5.6,1.317
8.440891,-3.987479,5.6,0.218
9.14505,-8.589524,5.6,-0.057
9.423343,-5.117394,5.6,1.523
10.428964,-7.059829,5.6,1.528
12.202581,20.542064,5.6,0.961
13.3386,40.150548,5.6,1.204
13.568698,55.348434,5.6,-0.014
16.756255,15.745289,5.6,1.637
17.255346,-33.54842,5.6,-0.056
18.826388,-43.434102,5.6,-0.077
19.437013,20.097733,5.6,-0.006
19.866408,47.027339,5.6,-0.078
19.912444,0.273627,5.6,0.098
20.374305,-42.049548,5.6,0.002
20.797025,47.831869,5.6,1.466
21.144135,30.205637,5.6,-0.048
22.01806,0.604715,5.6,1.279
22.485551,9.129034,5.6,1.578
22.939897,41.603876,5.6,-0.149
23.139186,-28.823697,5.6,0.882
23.422062,-56.848985,5.6,1.063
23.45458,70.359782,5.6,0.163
2.659463,-11.871068,5.6,
9.736603,-27.769033,5.6,
0.362853,-20.058024,5.61,1.58
2.061247,-4.103516,5.61,1.589
3.255677,30.556689,5.61,0.012
3.991703,-12.574425,5.61,1.479
4.485257,-13.04837,5.61,-0.202
5.064797,-24.388151,5.61,0.094
6.398866,-25.577629,5.61,1.561
6.667474,-80.813593,5.61,0.214
7.826502,-33.28895,5.61,1.617
8.409726,-3.75124,5.61,0.478
8.507948,-32.159285,5.61,1.509
9.363909,-55.514686,5.61,0.19
9.700098,39.757851,5.61,0.951
10.420887,8.784845,5.61,1.63
10.832506,-34.058183,5.61,0.038
12.933468,38.314912,5.61,0.337
13.663488,-40.051708,5.61,1.301
13.81076,31.190206,5.61,1.032
14.245191,-41.837495,5.61,0.929
14.789599,-25.624267,5.61,-0.043
15.77895,-34.682454,5.61,-0.117
15.982697,36.643773,5.61,1.529
16.263834,-57.91235,5.61,0.137
16.529786,45.598281,5.61,0.125
17.55829,-5.744803,5.61,0.187
17.785568,17.697014,5.61,0.036
18.349158,29.858925,5.61,0.231
22.018152,13.119823,5.61,0.336
22.856268,61.69674,5.61,0.775
0.978852,-11.379975,5.62,0.949
1.57716,-15.676359,5.62,0.066
3.039588,4.352884,5.62,-0.107
3.306229,-0.930288,5.62,1.05
3.53882,84.91104,5.62,0.894
3.947798,22.477971,5.62,0.345
4.072977,-12.792295,5.62,1.062
5.707347,65.697649,5.62,1.249
5.875883,-37.631063,5.62,1.046
5.912119,-11.774192,5.62,1.523
6.259518,-0.512189,5.62,0.506
6.400281,-36.707764,5.62,1.027
6.576481,-32.716255,5.62,-0.085
6.758664,-30.94898,5.62,-0.138
7.742825,-24.674079,5.62,-0.191
7.861952,-21.173662,5.62,0.956
7.91482,-57.302806,5.62,1.298
8.21913,29.656536,5.62,-0.073
8.720091,12.680876,5.62,0.435
9.619413,-32.178646,5.62,1.023
9.855481,-46.193871,5.62,1.166
11.85062,-5.333332,5.62,1.058
14.942239,-47.879198,5.62,-0.035
15.263633,0.372139,5.62,0.181
16.196682,36.425094,5.62,1.352
16.694507,-49.651552,5.62,-0.043
17.930781,22.464221,5.62,1.249
18.591777,23.60553,5.62,1.015
18.940481,65.258084,5.62,0.938
20.076715,32.218598,5.62,0.76
21.833369,-64.712537,5.62,1.018
22.097496,-59.636072,5.62,1.468
22.385535,-45.928488,5.62,0.372
23.114894,-38.892293,5.62,0.006
1.677674,43.297687,5.63,0.214
1.700968,35.245707,5.63,-0.059
1.795668,63.852501,5.63,0.804
3.326363,-24.122902,5.63,1.663
6.082878,4.158671,5.63,1.041
7.068124,-5.323979,5.63,1.29
7.514638,68.465621,5.63,1.1
8.297338,59.571133,5.63,0.182
8.333486,-71.505377,5.63,-0.099
8.653257,65.020907,5.63,0.618
8.745844,10.08167,5.63,-0.069
10.711997,-32.715673,5.63,0.006
11.584695,54.785419,5.63,1.032
12.504846,-23.696419,5.63,1.67
13.115069,-35.862033,5.63,0.05
13.62008,-61.691856,5.63,0.493
13.683986,22.495768,5.63,1.009
14.838814,82.511944,5.63,0.671
14.939724,49.628449,5.63,0.533
15.925023,-26.265993,5.63,0.141
16.127094,9.891743,5.63,0.2
16.543246,5.52122,5.63,-0.044
17.092294,-0.89207,5.63,0.104
17.515381,31.158139,5.63,0.96
18.474198,-38.995671,5.63,0.14
18.503295,-18.728794,5.63,1.057
19.041022,-24.846826,5.63,1.232
19.082741,31.744072,5.63,1.548
19.888538,-3.114464,5.63,0.231
20.459517,38.440332,5.63,0.072
21.076292,5.502862,5.63,1.65
21.38347,-22.669048,5.63,1.641
21.787212,2.686124,5.63,0.012
23.454157,-58.47611,5.63,0.983
23.577279,33.497328,5.63,1.042
17.088714,54.469093,5.63,0.47
0.760862,74.988073,5.64,0.078
1.084821,14.946133,5.64,0.42
2.060927,25.935471,5.64,0.537
2.189189,8.569805,5.64,0.569
2.610531,12.447639,5.64,0.516
3.106579,13.18725,5.64,1.087
4.306444,21.579297,5.64,0.277
4.390294,16.77726,5.64,0.31
4.852594,48.740685,5.64,1.013
5.339615,62.653711,5.64,1.728
5.407914,-16.975781,5.64,-0.001
7.018318,-25.215634,5.64,-0.165
7.270965,-46.774533,5.64,1.441
7.555434,-19.412525,5.64,1.121
7.713376,-26.351326,5.64,0.99
9.032774,-0.482673,5.64,1.163
9.725906,29.974473,5.64,0.111
10.182184,-8.418462,5.64,1.304
11.546693,-40.436194,5.64,1.578
11.58703,-47.37258,5.64,1.682
11.621074,-75.896544,5.64,0.362
13.097853,45.26855,5.64,1.135
13.242023,11.331656,5.64,1.514
14.993598,39.265333,5.64,0.336
15.470947,-16.716484,5.64,1.545
15.672598,-73.446685,5.64,-0.04
16.745165,-40.839675,5.64,-0.093
17.001745,-54.597179,5.64,0.194
18.427444,8.032006,5.64,0.884
18.90368,27.909528,5.64,1.361
19.600459,-24.719081,5.64,0.185
19.6787,-0.621233,5.64,0.123
20.398106,-42.422868,5.64,0.201
21.196733,59.98661,5.64,0.11
21.43968,-37.829429,5.64,1.185
22.500503,32.572638,5.64,-0.031
23.282659,-62.001198,5.64,0.521
2.213206,-2.393637,5.65,0.546
2.628278,-3.396175,5.65,1.021
3.834564,44.967856,5.65,0.779
4.983713,-16.376027,5.65,0.447
5.61916,-80.469122,5.65,0.6
6.013661,-51.216319,5.65,0.207
6.072296,-32.17243,5.65,-0.186
6.88856,-19.032763,5.65,0.279
7.449856,-23.086023,5.65,-0.134
8.020525,4.879824,5.65,0.013
9.773225,1.785586,5.65,0.342
10.904938,-13.758036,5.65,0.832
12.772928,9.539684,5.65,0.989
12.807297,-27.597384,5.65,0.947
13.430657,-70.627248,5.65,-0.018
13.486945,10.81831,5.65,1.052
14.977572,-27.657314,5.65,0.262
15.030754,-83.227646,5.65,0.962
15.079711,-83.038311,5.65,1.273
15.334763,51.958515,5.65,0.122
15.363507,-48.317628,5.65,0.639
15.386265,-60.657176,5.65,0.489
15.62755,69.283344,5.65,1.371
17.428155,60.048398,5.65,0.024
17.55634,19.256677,5.65,0.505
18.495823,77.547068,5.65,1.192
19.254822,21.232118,5.65,0.121
19.274108,14.544616,5.65,-0.02
20.005621,-33.703452,5.65,0.498
20.238617,-52.44577,5.65,1.497
22.019232,8.257164,5.65,1.44
23.354305,-26.986769,5.65,0.817
0.269126,-31.446394,5.66,1.35
0.740612,47.863984,5.66,-0.113
1.624389,-84.769593,5.66,0.939
2.144606,58.423601,5.66,0.595
3.752705,24.83926,5.66,-0.064
3.76646,45.681899,5.66,-0.08
3.86673,6.534907,5.66,0.046
4.690032,48.300881,5.66,0.002
4.719249,-30.765557,5.66,1.391
5.353524,29.569884,5.66,0.06
6.777505,-10.10736,5.66,-0.048
7.601082,-14.492771,5.66,-0.067
7.608789,46.180288,5.66,1.56
8.152641,-48.684413,5.66,-0.101
8.157926,-16.248922,5.66,-0.153
8.159342,-56.085384,5.66,0.204
8.639504,53.401539,5.66,0.964
9.486845,-20.749127,5.66,1.587
10.318083,-64.676258,5.66,0.042
10.337977,-47.69909,5.66,1.667
10.853067,56.58225,5.66,1.132
12.19755,25.87028,5.66,1.401
12.38933,-24.840669,5.66,1.153
13.920042,-52.160822,5.66,-0.072
16.496367,-14.550879,5.66,0.823
17.204502,-39.506949,5.66,0.042
17.530439,28.407499,5.66,-0.001
19.449022,-29.743225,5.66,-0.014
19.617595,-18.231052,5.66,1.237
20.539915,-9.853384,5.66,0.689
20.857844,28.250505,5.66,0.616
21.642205,5.771742,5.66,0.265
21.702809,1.285253,5.66,1.446
22.647629,-33.081347,5.66,0.037
23.001607,-25.16418,5.66,1.253
23.483598,-63.110656,5.66,-0.142
23.627655,-13.060243,5.66,1.025
0.134303,-33.529326,5.67,1.119
0.507242,-48.21491,5.67,0.367
1.17188,42.081475,5.67,0.603
2.25794,-67.746366,5.67,1.306
3.125541,-78.989244,5.67,0.298
3.542992,-50.378646,5.67,1.101
4.029482,9.998017,5.67,0.005
4.299776,-80.214033,5.67,0.836
4.568963,5.568616,5.67,0.055
5.178585,46.96207,5.67,0.452
5.558786,18.540231,5.67,-0.022
5.583613,-6.00927,5.67,-0.228
6.082829,5.41997,5.67,1.047
6.334507,14.651127,5.67,1.578
8.405637,-80.914202,5.67,1.018
8.415328,-23.153745,5.67,0.066
8.676461,-45.191103,5.67,1.664
8.876284,32.474157,5.67,0.224
9.773147,11.810043,5.67,1.489
10.583933,8.650425,5.67,0.059
11.075343,-47.679103,5.67,0.256
14.683721,-36.134858,5.67,-0.081
15.139939,26.301152,5.67,1.24
16.204456,-28.417305,5.67,0.012
16.396437,61.696461,5.67,0.956
16.470881,-58.599795,5.67,0.008
18.165004,3.119827,5.67,0.49
18.556426,-38.725985,5.67,-0.06
18.945851,57.814851,5.67,1.155
19.621498,16.462802,5.67,1.007
20.073098,-0.709309,5.67,1.301
20.860681,-62.429335,5.67,0.203
21.156052,-73.172968,5.67,0.59
21.409445,26.17456,5.67,0.323
0.078304,67.166445,5.68,1.051
2.177109,19.500338,5.68,1.641
3.4997,-78.35185,5.68,0.932
3.705263,19.700254,5.68,-0.016
4.879933,42.586626,5.68,0.115
5.358845,-0.416491,5.68,-0.125
6.840416,13.413177,5.68,1.329
6.866664,23.601718,5.68,1.467
7.145098,-70.497087,5.68,0.436
7.638391,-48.601436,5.68,0.683
8.534712,-53.21192,5.68,0.582
8.959777,15.581281,5.68,0.209
9.616725,-25.296759,5.68,1.116
10.046931,21.949258,5.68,-0.178
11.840911,-62.649381,5.68,0.233
12.459754,55.712724,5.68,1.582
12.495344,20.896109,5.68,0.093
12.639557,1.854662,5.68,1.592
13.776573,54.432679,5.68,-0.039
14.75839,0.717271,5.68,-0.021
14.821874,-24.25147,5.68,1.275
14.828143,48.720804,5.68,0.501
15.306807,20.572778,5.68,0.972
17.313479,28.822968,5.68,0.981
17.560941,16.317553,5.68,1.002
17.84122,-53.612406,5.68,-0.099
18.730999,31.926613,5.68,0.36
18.900025,-21.359845,5.68,1.206
19.843702,40.599759,5.68,-0.058
19.986261,23.101281,5.68,0.345
20.427925,21.409642,5.68,0.921
20.649867,30.334265,5.68,1.088
20.699028,41.716875,5.68,-0.107
20.930501,47.417656,5.68,0.408
21.36678,49.388848,5.68,1.1
22.795213,-14.056428,5.68,-0.016
23.018763,-50.950028,5.68,1.411
23.12926,49.295776,5.68,0.449
23.162261,59.332692,5.68,0.315
23.17851,17.594372,5.68,1.33
23.606468,2.102222,5.68,0.449
0.539939,6.955463,5.69,-0.014
1.000988,44.713243,5.69,-0.01
1.557142,58.327334,5.69,1.435
1.602361,-29.907317,5.69,0.335
1.935927,37.25183,5.69,1.06
2.993381,-25.274133,5.69,0.427
4.281542,61.849989,5.69,-0.116
5.395086,-0.159818,5.69,-0.208
5.452298,30.208603,5.69,0.175
6.532864,-58.753835,5.69,-0.057
7.022612,70.808296,5.69,1.337
7.161951,-25.231034,5.69,-0.158
7.611398,-19.702338,5.69,-0.165
7.6122,-48.830167,5.69,-0.037
7.871911,-14.846175,5.69,0.368
11.099324,-27.287853,5.69,-0.067
12.268763,40.66018,5.69,1.586
13.361567,2.087243,5.69,0.045
13.448922,-41.497562,5.69,1.477
13.543307,-28.692768,5.69,0.037
14.088903,-76.796752,5.69,1.239
16.141132,8.53431,5.69,1.575
17.016149,22.632095,5.69,1.332
17.3626,53.420428,5.69,1.463
17.400299,-62.864153,5.69,-0.147
17.57847,-32.581662,5.69,0.045
17.80688,20.565441,5.69,0.938
17.998946,45.501378,5.69,1.562
18.498871,-47.220546,5.69,1.258
18.778701,-10.125048,5.69,0.584
18.935034,18.10541,5.69,1.092
19.021488,26.291411,5.69,-0.086
20.032944,-13.637217,5.69,0.079
20.3532,63.980122,5.69,1.561
20.645552,13.315125,5.69,1.509
21.007691,19.329581,5.69,1.588
21.100317,-30.12512,5.69,1.047
21.723791,38.283589,5.69,-0.01
21.893717,19.668437,5.69,0.011
22.092964,28.963981,5.69,-0.048
0.041584,8.485463,5.7,0.315
0.105277,-49.075191,5.7,0.519
0.795339,-18.061339,5.7,1.3
1.246992,-0.973795,5.7,0.428
1.696655,-60.789339,5.7,1.264
1.700833,-36.832305,5.7,-0.01
1.869268,50.792794,5.7,-0.067
1.975973,49.204352,5.7,1.005
3.35189,3.67562,5.7,0.964
3.906435,-40.357009,5.7,0.599
4.179935,-8.819814,5.7,1.057
5.981455,12.808264,5.7,0.874
6.149418,2.499692,5.7,0.067
6.287816,5.100112,5.7,0.61
6.644317,39.390854,5.7,1.367
6.66185,-30.470491,5.7,1.134
7.324494,-16.395244,5.7,0.346
7.480968,48.18393,5.7,-0.092
7.874929,-54.367165,5.7,-0.151
8.767354,-2.048655,5.7,1.097
8.919936,-54.965768,5.7,0.481
10.072486,-24.285534,5.7,0.303
10.19624,-58.060544,5.7,-0.118
10.98715,-33.737595,5.7,0.374
11.146969,24.658464,5.7,0.081
12.616204,17.089536,5.7,1.436
12.849413,-52.787424,5.7,0.127
13.127305,-53.459764,5.7,-0.061
13.592027,-5.396191,5.7,0.95
13.897507,53.728677,5.7,-0.032
14.720431,-24.997753,5.7,0.006
15.199363,-48.743687,5.7,0.144
16.098851,-72.400898,5.7,1.169
17.40183,22.960285,5.7,0.229
19.463366,-54.325272,5.7,1.406
19.489951,-43.445195,5.7,0.214
19.910459,-8.227289,5.7,-0.079
20.193007,62.078542,5.7,0.53
20.256604,33.729084,5.7,0.926
20.946479,-26.296378,5.7,0.507
21.399672,24.274135,5.7,0.314
21.580848,-20.084274,5.7,0.423
21.866954,55.796743,5.7,-0.081
22.537851,76.226441,5.7,0.02
23.842579,-14.40149,5.7,1.488
5.124227,18.647141,5.7,
0.017941,-48.809876,5.71,0.911
0.22524,41.03537,5.71,0.331
1.129502,-9.78555,5.71,0.446
3.209209,-57.321549,5.71,2.419
3.459281,-35.681323,5.71,1.284
4.188967,5.523047,5.71,0.36
4.565202,-6.738908,5.71,-0.128
4.918562,-16.74067,5.71,0.953
4.921847,-16.417767,5.71,0.874
5.087832,-26.152391,5.71,1.166
5.609915,-6.064752,5.71,-0.212
6.016267,47.901923,5.71,-0.007
6.163322,-22.774343,5.71,0.454
6.606347,-18.659904,5.71,0.848
7.242395,12.115824,5.71,1.007
8.365169,-17.586334,5.71,1.05
8.525145,24.081105,5.71,0.327
8.788568,-46.155415,5.71,0.554
9.914234,-50.243959,5.71,0.006
10.076759,53.891716,5.71,0.507
10.608994,-12.230121,5.71,0.528
11.155302,36.309379,5.71,1.4
11.609706,-33.570057,5.71,1.02
12.291827,28.937189,5.71,0.16
12.422706,-35.186417,5.71,-0.066
12.815059,14.122584,5.71,0.024
12.854994,-60.329789,5.71,0.344
13.886925,17.932868,5.71,0.845
15.030255,-0.140295,5.71,1.509
15.459193,-64.531504,5.71,1.646
15.788144,14.115348,5.71,0.094
18.159415,3.993276,5.71,0.363
18.386712,-12.014755,5.71,0.006
18.466326,6.194104,5.71,-0.034
18.532284,-43.507383,5.71,1.322
18.810538,-65.077679,5.71,0.268
19.4364,-15.053251,5.71,0.007
19.572161,51.23662,5.71,0.475
19.933684,16.634799,5.71,0.903
20.326863,62.257472,5.71,-0.043
21.420285,-9.748552,5.71,0.208
21.902881,-4.27618,5.71,1.185
0.418445,53.046786,5.72,-0.056
0.500655,-3.957332,5.72,1.545
0.69621,-56.501315,5.72,0.131
2.217584,15.27986,5.72,1.551
2.594095,37.312263,5.72,1.389
2.687222,-0.695653,5.72,0.511
3.311429,-18.559794,5.72,0.381
3.472416,33.807557,5.72,0.048
3.75441,-47.359476,5.72,0.961
4.28558,57.860355,5.72,1.108
4.367643,14.077198,5.72,0.315
4.466883,21.619907,5.72,0.27
4.751156,-21.283383,5.72,1.476
5.786987,14.488322,5.72,0.077
6.102603,-66.039621,5.72,-0.024
6.1763,-27.154343,5.72,1.072
6.62051,-36.990651,5.72,-0.112
6.828143,32.606756,5.72,1.298
7.246117,-46.849672,5.72,-0.109
8.591166,-7.982292,5.72,-0.004
8.889601,61.962268,5.72,0.305
8.947218,45.631646,5.72,1.125
9.19965,-19.747628,5.72,0.977
9.474771,8.188298,5.72,1.045
9.704137,69.237537,5.72,1.131
9.844985,-46.933923,5.72,1.085
9.904905,-45.283516,5.72,-0.114
12.167616,5.807008,5.72,0.352
12.252366,70.200008,5.72,1.179
13.616412,24.613297,5.72,1.593
14.277423,-66.587894,5.72,-0.095
14.72901,40.459254,5.72,1.398
14.953244,16.388128,5.72,0.951
14.957765,-21.415475,5.72,1.024
15.377341,63.341439,5.72,1.315
15.397844,-12.369501,5.72,1.039
16.121168,-36.755676,5.72,0.298
16.257955,18.808087,5.72,1.126
17.466002,-52.297168,5.72,1.169
17.55202,41.243449,5.72,1.089
18.031772,-22.780298,5.72,-0.03
18.097114,32.230674,5.72,1.179
19.422665,-13.89713,5.72,1.372
22.245656,42.95391,5.72,0.014
22.561281,56.624737,5.72,0.966
22.681299,14.549161,5.72,0.723
22.919711,-4.987899,5.72,0.881
22.946613,-47.969221,5.72,0.226
23.959159,-82.169804,5.72,1.055
0.893839,-62.871352,5.73,1.574
2.757629,-63.704553,5.73,0.932
4.408098,34.130758,5.73,-0.054
4.688822,28.614994,5.73,0.018
5.390006,-39.678423,5.73,1.626
5.722686,-18.557475,5.73,-0.014
6.54416,-32.030447,5.73,-0.18
7.004396,16.078998,5.73,1.641
7.662171,-38.139287,5.73,-0.125
8.174218,25.507334,5.73,0.825
8.321437,62.507159,5.73,0.891
9.15117,-18.328548,5.73,0
9.617384,16.437952,5.73,1.223
10.369607,41.22953,5.73,0.531
10.916163,34.034798,5.73,1.032
11.43254,55.850459,5.73,0.988
11.69286,31.746058,5.73,0.44
11.828258,34.931758,5.73,0.467
12.370009,-68.307316,5.73,1.038
13.61346,-26.495198,5.73,0.22
13.677909,19.955719,5.73,0.017
13.863174,-69.401258,5.73,1.704
15.925166,42.566193,5.73,-0.102
16.058718,76.793939,5.73,0.051
16.844155,29.806538,5.73,1.626
17.073534,-57.712166,5.73,-0.097
17.722659,24.327821,5.73,0.683
