num,name,epoch,a,e,inc,w,omega,m,H,G,info,wiki,wikipic
587,Hypsipyle,59000,2.3351613,0.16691543,24.99186,188.41963,324.56102,2.2591801,11.9,0.15,,,
588,Achilles,59000,5.2093938,0.14712154,10.31973,133.30854,316.53602,271.7364413,8.3,0.15,,,
589,Croatia,59000,3.1333005,0.03938711,10.79731,227.63447,177.46167,335.7102151,9.1,0.15,,,
590,Tomyris,59000,2.9988578,0.08022376,11.17352,339.07476,106.14347,72.9193489,10,0.15,,,thumb/6/60/590Tomyris_%28Lightcurve_Inversion%29.png/265px-590Tomyris_%28Lightcurve_Inversion%29.png
591,Irmgard,59000,2.6796327,0.20642432,12.48686,217.36936,334.26384,357.6949271,10.7,0.15,,,
592,Bathseba,59000,3.0224992,0.13336061,10.17423,257.5404,167.82286,354.3823604,9.6,0.15,,,
593,Titania,59000,2.698544,0.21683846,16.902,31.01698,75.94813,317.8033825,9.4,0.06,,,
594,Mireille,59000,2.628335,0.35283782,32.58487,76.80163,155.09253,262.4145696,12.1,0.15,,,
595,Polyxena,59000,3.2077048,0.063525,17.82763,279.5224,23.88237,234.9136596,7.9,0.15,,,thumb/d/d2/595Polyxena_%28Lightcurve_Inversion%29.png/265px-595Polyxena_%28Lightcurve_Inversion%29.png
596,Scheila,59000,2.9294368,0.16305664,14.65942,175.39573,70.60398,217.6804642,8.9,0.15,,,thumb/9/9f/596_Scheila%2C_5_minute_exposure%2C_Dec._12%2C_2010.jpg/250px-596_Scheila%2C_5_minute_exposure%2C_Dec._12%2C_2010.jpg
597,Bandusia,59000,2.6721134,0.14517219,12.79975,307.184,36.52578,293.8654691,9.2,0.15,,,
598,Octavia,59000,2.7611758,0.2501792,12.22808,292.11492,91.52554,104.2627745,9.7,0.15,,,
599,Luisa,59000,2.7732836,0.29217418,16.70719,294.27598,44.16493,170.8219894,8.7,0.15,,,
600,Musa,59000,2.6587618,0.05597914,10.20434,113.08293,139.22225,107.2100508,10.1,0.15,,,thumb/9/91/600Musa_%28Lightcurve_Inversion%29.png/265px-600Musa_%28Lightcurve_Inversion%29.png
601,Nerthus,59000,3.1352537,0.10391982,16.14426,160.17229,169.54653,153.6664111,9.7,0.15,,,thumb/6/63/601Nerthus_%28Lightcurve_Inversion%29.png/265px-601Nerthus_%28Lightcurve_Inversion%29.png
602,Marianna,59000,3.0842183,0.25029906,15.11002,45.80079,331.47553,130.5861269,8.5,0.15,,,
603,Timandra,59000,2.538249,0.17376266,8.02479,159.76698,343.44119,68.3439405,11.9,0.15,,,
604,Tekmessa,59000,3.1535343,0.19604533,4.41291,28.63561,12.06839,238.9108114,9.5,0.15,,,
605,Juvisia,59000,3.0004325,0.13645801,19.63791,14.95963,342.65457,358.4553869,10,0.15,,,
606,Brangane,59000,2.5873305,0.22038049,8.60054,58.3746,318.46905,106.0369978,10.3,0.15,,,
607,Jenny,59000,2.8525374,0.07332757,10.11003,290.99655,285.24697,2.116961,10,0.15,,,
608,Adolfine,59000,3.0202982,0.12514451,9.38226,71.06352,293.84876,222.610525,10.9,0.15,,,
609,Fulvia,59000,3.0843789,0.03987727,4.18738,108.69339,165.18544,73.7606933,10.3,0.15,,,
610,Valeska,59000,3.0935336,0.25152739,12.6005,1.47403,20.08632,349.4742438,12.3,0.15,,,
611,Valeria,59000,2.9783245,0.12272358,13.44424,256.72373,189.40113,340.4362851,9.3,0.15,,,
612,Veronika,59000,3.1548951,0.25897352,20.94637,122.3769,202.88393,148.8642623,10.8,0.15,,,
613,Ginevra,59000,2.9234896,0.05639725,7.66357,64.06664,354.5505,249.4717292,9.6,0.15,,,
614,Pia,59000,2.6966125,0.10913179,7.01815,208.88916,217.22866,219.2345908,11,0.15,,,thumb/0/02/614Pia_%28Lightcurve_Inversion%29.png/265px-614Pia_%28Lightcurve_Inversion%29.png
615,Roswitha,59000,2.6317212,0.10969189,2.76171,247.57771,13.44845,340.7117529,10.3,0.15,,,
616,Elly,59000,2.5528267,0.05941492,14.95757,109.26861,355.98713,235.0681318,10.6,0.15,,,
617,Patroclus,59000,5.2145596,0.13896656,22.05178,307.86608,44.34841,237.0071672,8.2,0.15,,,thumb/c/c2/617_Patroclus_Hubble.jpg/250px-617_Patroclus_Hubble.jpg
618,Elfriede,59000,3.1887082,0.06949086,17.05907,229.12464,110.84176,23.1617597,8.3,0.15,,,
619,Triberga,59000,2.5196654,0.07531261,13.80016,178.4719,187.46889,173.6275417,9.9,0.15,,,
620,Drakonia,59000,2.435331,0.13443949,7.73667,336.13606,359.94694,11.6008082,10.9,0.15,,,
621,Werdandi,59000,3.1371902,0.13565189,2.30415,33.88484,67.02379,187.1439678,11,0.15,,,thumb/6/64/621Werdandi_%28Lightcurve_Inversion%29.png/265px-621Werdandi_%28Lightcurve_Inversion%29.png
622,Esther,59000,2.4142172,0.24332292,8.63795,257.12467,141.90989,100.9308039,10.3,0.15,,,
623,Chimaera,59000,2.4617673,0.11251039,14.12674,124.18651,308.31771,183.8308296,10.8,0.15,,,
625,Xenia,59000,2.6443916,0.2284716,12.0802,200.61458,127.533,294.7211677,9.9,0.15,,,
626,Notburga,59000,2.5739907,0.24257756,25.36859,43.4729,341.62077,251.6412203,9.2,0.15,,,1/13/000626-asteroid_shape_model_%28626%29_Notburga.png
627,Charis,59000,2.9011809,0.05833658,6.47316,177.25165,142.46196,157.9096259,9.9,0.15,,,
628,Christine,59000,2.5818674,0.04417872,11.52812,206.88438,112.10972,298.3839926,9.3,0.15,,,thumb/6/64/628Christine_%28Lightcurve_Inversion%29.png/265px-628Christine_%28Lightcurve_Inversion%29.png
629,Bernardina,59000,3.1409402,0.15672281,9.24618,37.16835,86.49282,178.2445064,10,0.15,,,thumb/b/b9/629Bernardina_%28Lightcurve_Inversion%29.png/265px-629Bernardina_%28Lightcurve_Inversion%29.png
630,Euphemia,59000,2.6230001,0.11244363,13.86709,40.07389,105.36699,238.2748535,11.1,0.15,,,
631,Philippina,59000,2.7948835,0.08250215,18.89295,279.11903,224.62914,151.9807885,8.7,0.15,,,thumb/d/d1/631Philippina_%28Lightcurve_Inversion%29.png/265px-631Philippina_%28Lightcurve_Inversion%29.png
632,Pyrrha,59000,2.6635294,0.19030699,2.21515,253.04965,356.46997,351.0080667,11.4,0.15,,,e/e5/000632-asteroid_shape_model_%28632%29_Pyrrha.png
633,Zelima,59000,3.0196808,0.08374109,10.90178,190.10678,147.27633,116.1677792,10,0.15,,,
634,Ute,59000,3.0479866,0.18130655,12.2936,220.59126,133.20208,355.7929471,9.7,0.15,,,
635,Vundtia,59000,3.1406943,0.07757893,11.00699,227.98063,182.8741,324.1995311,9,0.15,,,
636,Erika,59000,2.9130147,0.16923659,7.92816,298.52271,34.59905,99.4173721,9.6,0.15,,,7/7a/000636-asteroid_shape_model_%28636%29_Erika.png
637,Chrysothemis,59000,3.1725562,0.12389342,0.27082,173.12336,353.35583,46.9395616,11.6,0.15,,,
638,Moira,59000,2.7348881,0.15916452,7.71345,128.95235,103.1898,359.3942764,10,0.15,,,
639,Latona,59000,3.0172265,0.10702123,8.55565,70.65703,279.836,157.1789999,8.3,0.15,,,
640,Brambilla,59000,3.1576489,0.0798166,13.37535,29.30503,234.89144,83.4602691,9.2,0.15,,,
641,Agnes,59000,2.2196591,0.12813671,1.70967,18.30191,40.97567,332.6839935,12.4,0.15,,,
642,Clara,59000,3.1912254,0.12568158,8.15512,120.15457,5.32977,187.1345859,10,0.15,,,
643,Scheherezade,59000,3.3616193,0.05690149,13.76833,230.23391,252.17576,26.9609898,9.8,0.15,,,0/05/000643-asteroid_shape_model_%28643%29_Scheherezade.png
644,Cosima,59000,2.5994383,0.15346487,1.04105,268.74263,109.97616,326.6541049,10.7,0.15,,,9/93/000644-asteroid_shape_model_%28644%29_Cosima.png
645,Agrippina,59000,3.2244845,0.14151982,7.02779,85.9781,359.69305,200.4875784,9.8,0.15,,,
646,Kastalia,59000,2.3250118,0.21345588,6.90264,38.02052,302.80496,295.8089582,12.6,0.15,,,
647,Adelgunde,59000,2.4411846,0.19460374,7.33101,175.62899,254.67803,136.2882589,11.2,0.15,,,
648,Pippa,59000,3.2033577,0.20011745,9.88084,179.97464,290.84754,205.7692718,9.6,0.15,,,
649,Josefa,59000,2.5453359,0.27927196,12.71774,349.50629,357.01942,253.5855512,12.7,0.15,,,
650,Amalasuntha,59000,2.4582518,0.18422271,2.56286,179.01128,215.52367,81.8602239,12.6,0.15,,,
651,Antikleia,59000,3.0213412,0.1011151,10.75969,354.34106,38.00331,155.8725067,10.1,0.15,,,
652,Jubilatrix,59000,2.5544499,0.12739374,15.744,276.85509,86.18998,242.0254831,11,0.15,,,
653,Berenike,59000,3.0158088,0.03987943,11.29194,57.7055,132.83925,57.7853596,9.3,0.15,,,
654,Zelinda,59000,2.2972395,0.23096744,18.12598,213.94964,278.44369,88.3814588,8.52,0.15,,,
655,Briseis,59000,2.9915352,0.08374881,6.51216,280.65292,129.84467,272.9483266,10,0.15,,,
656,Beagle,59000,3.1505007,0.13356271,0.5166,330.68247,184.27372,342.3883471,10.1,0.15,,,
657,Gunlod,59000,2.6101544,0.11348004,10.23852,245.02943,297.53773,174.2217055,11.2,0.15,,,
658,Asteria,59000,2.852475,0.06535818,1.50593,60.17635,350.98244,166.8336571,10.5,0.15,,,
659,Nestor,59000,5.1644643,0.11744767,4.52263,343.46222,350.73904,14.8983341,8.7,0.15,,,
660,Crescentia,59000,2.5336872,0.10779691,15.19899,105.77666,156.933,168.0026537,9.1,0.15,,,
661,Cloelia,59000,3.0176942,0.03621616,9.2423,184.11891,335.59065,149.0043234,9.6,0.15,,,
662,Newtonia,59000,2.5534444,0.21620322,4.12015,165.4279,133.69899,103.2064912,10.3,0.15,,,4/48/000662-asteroid_shape_model_%28662%29_Newtonia.png
663,Gerlinde,59000,3.0679393,0.14543133,17.82256,311.30245,232.8536,32.2512586,9.2,0.15,,,
664,Judith,59000,3.1947751,0.23084534,8.57963,102.38858,170.91445,269.3490786,9.9,0.15,,,
665,Sabine,59000,3.144807,0.17290246,14.75352,318.65468,298.4001,37.7641536,8.7,0.15,,,thumb/7/72/665Sabine_%28Lightcurve_Inversion%29.png/265px-665Sabine_%28Lightcurve_Inversion%29.png
666,Desdemona,59000,2.5932455,0.23768671,7.58364,173.95511,215.4027,233.450413,10.7,0.15,,,
667,Denise,59000,3.1824592,0.19028609,25.40215,305.65138,153.2434,88.9084708,9.4,0.15,,,
668,Dora,59000,2.7944298,0.23587327,6.84125,113.01188,214.44039,318.5940899,12,0.15,,,
669,Kypria,59000,3.0134488,0.07603001,10.79061,115.88461,170.73053,180.6177639,10.1,0.15,,,thumb/9/97/669Kypria_%28Lightcurve_Inversion%29.png/265px-669Kypria_%28Lightcurve_Inversion%29.png
670,Ottegebe,59000,2.8035995,0.19354195,7.53325,194.89965,174.64983,268.2842344,9.4,0.15,,,
671,Carnegia,59000,3.0916014,0.06656389,8.02862,90.4316,0.50005,103.72869,10.2,0.15,,,
672,Astarte,59000,2.5565362,0.13426712,11.11438,308.93066,343.88154,176.7379477,11.5,0.15,,,
673,Edda,59000,2.8141915,0.01055322,2.87737,234.55152,226.70918,133.0044223,10,0.15,,,3/36/000673-asteroid_shape_model_%28673%29_Edda.png
674,Rachele,59000,2.9216077,0.19526488,13.50949,41.77979,58.13259,64.0139555,7.6,0.15,,,
675,Ludmilla,59000,2.7693857,0.20387389,9.80432,152.70915,263.02714,38.023335,8.1,0.15,,,thumb/a/a4/675Ludmilla_%28Lightcurve_Inversion%29.png/265px-675Ludmilla_%28Lightcurve_Inversion%29.png
676,Melitta,59000,3.063744,0.12177489,12.83882,184.68561,150.23838,106.7349199,9.5,0.15,,,
677,Aaltje,59000,2.9555185,0.0501351,8.48698,275.59608,272.71298,261.901194,9.6,0.15,,,
678,Fredegundis,59000,2.5731171,0.21944412,6.0944,121.23407,281.1164,47.0660261,9.2,0.15,,,
679,Pax,59000,2.5869937,0.30908773,24.40704,266.9736,112.11689,4.8271347,9.1,0.15,,,thumb/e/e9/679Pax_%28Lightcurve_Inversion%29.png/265px-679Pax_%28Lightcurve_Inversion%29.png
680,Genoveva,59000,3.1439743,0.29454515,17.49771,245.85078,38.01078,270.7027977,9.5,0.15,,,
681,Gorgo,59000,3.1060022,0.10171851,12.57227,115.81919,177.84425,39.1483739,10.7,0.15,,,d/d8/000681-asteroid_shape_model_%28681%29_Gorgo.png
682,Hagar,59000,2.6535598,0.1721964,11.50657,105.08135,190.78253,225.5525049,12.2,0.15,,,4/4e/000682-asteroid_shape_model_%28682%29_Hagar.png
683,Lanzia,59000,3.1127216,0.05834284,18.53141,281.62054,259.66053,171.9469683,8.7,0.15,,,thumb/4/4c/683Lanzia_%28Lightcurve_Inversion%29.png/265px-683Lanzia_%28Lightcurve_Inversion%29.png
684,Hildburg,59000,2.4316818,0.03518207,5.52242,290.44432,336.35879,122.8022235,10.8,0.15,,,
685,Hermia,59000,2.2358011,0.19629005,3.64675,80.67367,235.20314,57.0346351,12,0.15,,,thumb/f/f9/685Hermia_%28Lightcurve_Inversion%29.png/265px-685Hermia_%28Lightcurve_Inversion%29.png
686,Gersuind,59000,2.5892118,0.26803993,15.68553,89.10595,243.05357,206.9967773,9.6,0.15,,,
687,Tinette,59000,2.7206813,0.27268468,14.88014,52.74842,334.33959,208.3114635,11.7,0.15,,,
688,Melanie,59000,2.6975213,0.13930849,10.24447,138.96894,170.83664,20.6211776,10.8,0.15,,,
689,Zita,59000,2.3159699,0.22925075,5.74103,188.51242,168.12234,148.309998,12.2,0.15,,,
690,Wratislavia,59000,3.1531873,0.17827469,11.25286,114.10925,253.12279,301.3286794,8,0.15,,,thumb/0/00/690Wratislavia_%28Lightcurve_Inversion%29.png/265px-690Wratislavia_%28Lightcurve_Inversion%29.png
691,Lehigh,59000,3.0116332,0.12304412,13.01268,304.3107,87.98146,93.6049297,9.3,0.15,,,
692,Hippodamia,59000,3.3861591,0.16878629,26.07342,53.98536,63.46973,9.0965477,9,0.15,,,9/96/000692-asteroid_shape_model_%28692%29_Hippodamia.png
693,Zerbinetta,59000,2.9428438,0.03130343,14.19068,284.69153,351.716,58.183872,9.5,0.15,,,
694,Ekard,59000,2.671602,0.32249798,15.88763,111.78968,229.99358,156.5245519,9.2,0.15,,,thumb/0/05/694Ekard_%28Lightcurve_Inversion%29.png/265px-694Ekard_%28Lightcurve_Inversion%29.png
695,Bella,59000,2.5396749,0.15986712,13.84746,80.00129,275.53164,164.2808352,9.1,0.15,,,thumb/d/d1/695Bella_%28Lightcurve_Inversion%29.png/265px-695Bella_%28Lightcurve_Inversion%29.png
696,Leonora,59000,3.1692367,0.25027448,13.0372,103.88964,299.50687,192.4309357,9.5,0.15,,,
697,Galilea,59000,2.8815117,0.1543739,15.122,332.87589,15.42856,345.2519182,9.5,0.15,,,
698,Ernestina,59000,2.8668731,0.11087588,11.53215,98.68727,40.62961,269.9199791,10.9,0.15,,,d/d5/000698-asteroid_shape_model_%28698%29_Ernestina.png
699,Hela,59000,2.6122984,0.41037921,15.29663,91.33511,242.55181,331.0848233,11.3,0.15,,,thumb/1/11/699Hela_%28Lightcurve_Inversion%29.png/265px-699Hela_%28Lightcurve_Inversion%29.png
700,Auravictrix,59000,2.2299847,0.10367238,6.78979,102.05651,96.81506,56.7057692,11.1,0.15,,,
701,Oriola,59000,3.0182714,0.03530278,7.13377,328.16607,243.70304,75.3760464,9.2,0.15,,,
702,Alauda,59000,3.1934015,0.0171019,20.60217,351.95805,289.74258,121.9105103,7.3,0.15,,,thumb/b/b9/702Ala-mag13-occult.jpg/250px-702Ala-mag13-occult.jpg
703,Noemi,59000,2.1750001,0.13741789,2.45797,174.91944,213.75436,54.3750096,12.5,0.15,,,
705,Erminia,59000,2.9221462,0.0502572,25.0189,102.67211,2.79208,263.5356626,8.4,0.15,,,
706,Hirundo,59000,2.7294092,0.19443381,14.43108,31.08992,325.34355,124.5187005,11,0.15,,,6/67/000706-asteroid_shape_model_%28706%29_Hirundo.png
707,Steina,59000,2.1804693,0.10798874,4.27346,90.87732,281.90358,63.5050349,12.1,0.15,,,
708,Raphaela,59000,2.670231,0.08574859,3.48976,197.18003,355.17317,325.2169303,10.5,0.15,,,thumb/9/96/708Raphaela_%28Lightcurve_Inversion%29.png/250px-708Raphaela_%28Lightcurve_Inversion%29.png
709,Fringilla,59000,2.9162019,0.11267784,16.26181,19.28374,324.37786,131.9697774,9.1,0.15,,,
710,Gertrud,59000,3.131029,0.13275191,1.75075,99.65282,140.17469,192.1213519,11.1,0.15,,,
711,Marmulla,59000,2.237451,0.19523723,6.08947,300.23447,357.0558,117.5552521,11.7,0.15,,,
712,Boliviana,59000,2.5749787,0.18664822,12.7628,181.42889,230.82013,193.1867008,8.5,0.03,,,
713,Luscinia,59000,3.3974451,0.15540468,10.3441,138.14061,217.4853,352.952177,8.9,0.15,,,
714,Ulula,59000,2.5346092,0.05675839,14.27083,231.42039,233.83737,110.9577621,9.1,0.15,,,thumb/b/b6/714Ulula_%28Lightcurve_Inversion%29.png/265px-714Ulula_%28Lightcurve_Inversion%29.png
715,Transvaalia,59000,2.7685704,0.08312284,13.81772,301.03414,46.07597,130.6946466,10,0.15,,,
716,Berkeley,59000,2.8119558,0.08669697,8.48722,56.81084,145.88549,136.2077282,10.7,0.15,,,
717,Wisibada,59000,3.1387199,0.26326757,1.64629,24.40288,343.55281,150.8195589,10.9,0.15,,,
718,Erida,59000,3.05768,0.19884927,6.92649,174.54774,38.53232,263.1501275,9.7,0.15,,,
719,Albert,59000,2.6386021,0.54655847,11.56748,156.17634,183.86695,140.2734218,15.5,0.15,,,
720,Bohlinia,59000,2.8871113,0.01856529,2.35375,112.45827,35.69381,277.7638189,9.6,0.15,,,thumb/0/08/720Bohlinia_%28Lightcurve_Inversion%29.png/265px-720Bohlinia_%28Lightcurve_Inversion%29.png
721,Tabora,59000,3.5540195,0.11693306,8.32008,352.57228,38.40032,65.3984719,9.3,0.15,,,
722,Frieda,59000,2.1716613,0.14467263,5.6371,257.2282,45.66786,47.8448171,12.3,0.15,,,f/f6/000722-asteroid_shape_model_%28722%29_Frieda.png
723,Hammonia,59000,2.9924862,0.05496776,4.99009,250.47618,163.1859,333.363356,10,0.15,,,
724,Hapag,59000,2.4545353,0.25090077,11.71244,205.8462,204.23845,71.9935511,13.8,0.15,,,
725,Amanda,59000,2.5721969,0.22159788,3.79016,323.35554,68.67919,114.5145762,11.8,0.15,,,e/eb/000725-asteroid_shape_model_%28725%29_Amanda.png
726,Joella,59000,2.5653337,0.28509853,15.43539,113.2115,241.97627,179.0234814,10.5,0.15,,,
727,Nipponia,59000,2.566209,0.10575771,15.06091,274.52087,133.05766,186.8569278,9.6,0.15,,,
728,Leonisis,59000,2.2537457,0.0880273,4.25715,54.97496,82.64194,5.7401435,12.9,0.15,,,
729,Watsonia,59000,2.758631,0.09743313,18.05085,87.7558,124.32786,164.7321588,9.4,0.15,,,
730,Athanasia,59000,2.2439629,0.17780415,4.23475,123.59761,95.07349,52.3933047,13.7,0.15,,,
731,Sorga,59000,2.9873021,0.1411775,10.68871,288.61806,46.13645,201.0326477,9.7,0.15,,,4/42/000731-asteroid_shape_model_%28731%29_Sorga.png
732,Tjilaki,59000,2.4561323,0.04362437,10.99405,64.90029,173.3458,359.8027957,10.5,0.15,,,5/54/000732-asteroid_shape_model_%28732%29_Tjilaki.png
733,Mocia,59000,3.4001165,0.05852348,20.28505,189.72027,340.98382,279.0533836,9.2,0.15,,,
734,Benda,59000,3.1480683,0.09998699,5.80482,66.24422,3.13486,51.8517884,9.9,0.15,,,
735,Marghanna,59000,2.7296891,0.32100303,16.86605,309.7641,42.95238,346.7288044,9.7,0.15,,,
736,Harvard,59000,2.2017627,0.16510168,4.37672,200.5087,135.9057,28.7440971,11.2,0.15,,,
737,Arequipa,59000,2.5905174,0.24521149,12.36667,134.12226,184.63196,356.1459528,9,0.15,,,
738,Alagasta,59000,3.0355534,0.05429166,3.53483,42.68753,132.09898,46.4327486,10,0.15,,,
739,Mandeville,59000,2.7371002,0.14372904,20.66121,45.1927,136.55381,221.7563541,8.7,0.15,,,
740,Cantabia,59000,3.0511738,0.10948609,10.84618,48.0755,116.07514,32.4290285,9.2,0.15,,,
741,Botolphia,59000,2.7198193,0.07023891,8.41391,61.77621,100.7079,317.1550901,10.1,0.15,,,
742,Edisona,59000,3.0137654,0.11617622,11.20402,283.37777,64.1771,330.0391271,9.5,0.15,,,
743,Eugenisis,59000,2.7930593,0.05953373,4.8341,186.6148,228.96457,84.3609471,10.3,0.15,,,
744,Aguntina,59000,3.1724854,0.11717875,7.71454,28.77293,142.63872,331.3319501,10.3,0.15,,,6/64/000744-asteroid_shape_model_%28744%29_Aguntina.png
745,Mauritia,59000,3.2637627,0.0400084,13.32358,26.74701,125.68114,104.5728698,10.5,0.15,,,
746,Marlu,59000,3.1094249,0.23691027,17.48015,306.78967,1.93852,60.352209,9.8,0.15,,,4/4d/000746-asteroid_shape_model_%28746%29_Marlu.png
747,Winchester,59000,3.0001808,0.33905521,18.21762,277.40322,129.10286,322.5560572,7.8,0.15,,,thumb/6/61/747Winchester_%28Lightcurve_Inversion%29.png/265px-747Winchester_%28Lightcurve_Inversion%29.png
748,Simeisa,59000,3.9471652,0.18814292,2.25871,177.72706,265.46483,324.1400939,9,0.15,,,c/c6/000748-asteroid_shape_model_%28748%29_Sime%C3%AFsa.png
749,Malzovia,59000,2.2437038,0.17288211,5.39457,128.97463,109.75751,289.1401915,11.6,0.15,,,6/6c/000749-asteroid_shape_model_%28749%29_Malzovia.png
750,Oskar,59000,2.4443059,0.12834305,3.9508,72.09361,69.70365,75.1331977,12.13,0.15,,,
751,Faina,59000,2.5522017,0.15142109,15.59966,302.2593,78.8492,293.4092577,8.7,0.08,,,
752,Sulamitis,59000,2.4627329,0.07468759,5.96197,23.51857,85.12073,354.3255485,10.3,0.15,,,
753,Tiflis,59000,2.329276,0.22166897,10.08849,203.06048,61.34531,14.9466005,10.1,0.15,,,thumb/9/9a/753Tiflis_%28Lightcurve_Inversion%29.png/265px-753Tiflis_%28Lightcurve_Inversion%29.png
754,Malabar,59000,2.9861648,0.05004834,24.54455,303.50578,179.92413,232.7346229,9.2,0.15,,,
755,Quintilla,59000,3.1813956,0.13731208,3.24229,43.96458,176.67282,294.1292887,9.7,0.15,,,
756,Lilliana,59000,3.1946785,0.14849888,20.35464,4.49079,208.06703,163.4583768,9.9,0.15,,,
757,Portlandia,59000,2.3725939,0.10951153,8.16909,43.81234,22.50617,151.3708709,10.1,0.15,,,
758,Mancunia,59000,3.1876113,0.15050234,5.61057,314.58339,106.18929,143.6651123,8.4,0.15,,,
759,Vinifera,59000,2.618542,0.20543103,19.90485,0.92448,318.34826,79.5228555,10.6,0.15,,,4/42/000759-asteroid_shape_model_%28759%29_Vinifera.png
760,Massinga,59000,3.1463964,0.23333435,12.53915,200.56292,331.54728,176.7692425,7.9,0.15,,,
761,Brendelia,59000,2.8619963,0.06281126,2.15564,297.51112,23.72792,40.3702513,10.7,0.15,,,
762,Pulcova,59000,3.1519003,0.10628613,13.10059,189.0806,305.54245,235.4492092,7.9,0.15,,,https://upload.wikimedia.org/wikipedia/en/e/ea/762Pulcova-SwRI.gif
763,Cupido,59000,2.2414609,0.16603624,4.08278,88.86049,289.81556,279.5854844,12.6,0.15,,,
764,Gedania,59000,3.2013177,0.09413062,10.01754,156.64518,258.93774,242.5813064,9.6,0.15,,,
765,Mattiaca,59000,2.5454239,0.28483734,5.5336,71.89472,326.29459,66.807183,12.3,0.15,,,
766,Moguntia,59000,3.0198267,0.09657776,10.08781,71.12833,7.82195,58.106872,9.8,0.15,,,
767,Bondia,59000,3.1220319,0.18222359,2.4118,269.09053,79.32416,137.1052848,10.2,0.15,,,2/29/000767-asteroid_shape_model_%28767%29_Bondia.png
768,Struveana,59000,3.1386471,0.21296865,16.27103,16.69389,38.90324,27.511518,10.2,0.15,,,
769,Tatjana,59000,3.1695976,0.18718763,7.36736,253.7809,38.47545,335.729082,9,0.15,,,
770,Bali,59000,2.2209232,0.15120394,4.38328,18.28765,44.68516,56.5756853,10.9,0.15,,,thumb/5/5c/770Bali_%28Lightcurve_Inversion%29.png/265px-770Bali_%28Lightcurve_Inversion%29.png
771,Libera,59000,2.6548153,0.24670437,14.88591,228.16276,217.97739,226.7475234,10.3,0.15,,,b/bc/000771-asteroid_shape_model_%28771%29_Libera.png
772,Tanete,59000,3.0021994,0.09351198,28.83718,146.59316,63.81227,68.7006065,8.4,0.15,,,thumb/2/20/772Tanete_20171021_%28Multichord_Occultation%29.jpg/240px-772Tanete_20171021_%28Multichord_Occultation%29.jpg
773,Irmintraud,59000,2.8590123,0.0787236,16.66623,332.55123,322.30259,145.0970977,9.1,0.15,,,
774,Armor,59000,3.0486497,0.16721717,5.56581,28.50754,250.11786,139.9180853,8.8,0.15,,,
775,Lumiere,59000,3.0123647,0.07023046,9.29088,167.44719,297.73508,139.047439,10.3,0.15,,,
776,Berbericia,59000,2.9302228,0.1653186,18.23685,306.83424,79.71824,150.9674551,7.7,0.34,,,thumb/7/78/776Berbericia_%28Lightcurve_Inversion%29.png/265px-776Berbericia_%28Lightcurve_Inversion%29.png
777,Gutemberga,59000,3.2288217,0.10973538,12.94199,264.43786,283.27052,79.1519334,9.8,0.15,,,
778,Theobalda,59000,3.1789371,0.25533305,13.71208,134.97432,321.23479,266.5919754,9.7,0.15,,,
779,Nina,59000,2.6639096,0.22779942,14.58218,49.12554,283.73707,301.4965921,7.9,0.15,,,
780,Armenia,59000,3.112256,0.09759637,19.09008,213.82486,144.84181,238.2372117,9,0.15,,,
781,Kartvelia,59000,3.2165435,0.11716164,19.15685,156.16825,138.09037,301.3782742,9.5,0.15,,,
782,Montefiore,59000,2.1796511,0.0385969,5.26132,81.03164,80.47226,20.4517691,11.3,0.15,,,
783,Nora,59000,2.3428557,0.22972788,9.34105,154.70048,142.08641,136.9447932,11.1,0.15,,,
784,Pickeringia,59000,3.0956323,0.24232957,12.28368,238.01274,14.91747,97.3538871,9.3,0.15,,,4/45/000784-asteroid_shape_model_%28784%29_Pickeringia.png
785,Zwetana,59000,2.569513,0.21026074,12.77033,131.4635,71.87176,243.4746031,9.5,0.15,,,
786,Bredichina,59000,3.1771043,0.15991989,14.51804,133.61025,89.76612,267.5634005,8.9,0.15,,,
787,Moskva,59000,2.5392913,0.13042583,14.84957,125.73348,183.83749,0.103163,9.7,0.15,,,thumb/6/66/787Moskva_%28Lightcurve_Inversion%29.png/265px-787Moskva_%28Lightcurve_Inversion%29.png
788,Hohensteina,59000,3.1270464,0.13478973,14.33772,48.60148,177.71793,62.0680491,8.7,0.15,,,
789,Lena,59000,2.6864949,0.14824495,10.77702,43.80773,232.60678,18.9440493,11.3,0.15,,,
790,Pretoria,59000,3.4079721,0.15265356,20.53365,38.68285,252.03365,306.2546302,8.1,0.15,,,
791,Ani,59000,3.1219381,0.19291627,16.38108,201.48896,129.81282,33.0572467,9.2,0.15,,,1/10/000791-asteroid_shape_model_%28791%29_Ani.png
792,Metcalfia,59000,2.6219993,0.13146829,8.62516,227.55061,265.07044,280.1005379,10.2,0.15,,,
793,Arizona,59000,2.7971326,0.12506466,15.77674,308.22648,36.02666,304.4460335,10,0.15,,,
794,Irenaea,59000,3.12812,0.2965788,5.41925,131.27471,160.40269,31.159893,11.3,0.15,,,
795,Fini,59000,2.7488919,0.10239991,19.05114,190.17584,17.37676,206.6319634,10,0.15,,,
796,Sarita,59000,2.6342047,0.32034095,19.05131,329.53868,33.18615,263.8619049,9.1,0.15,,,
797,Montana,59000,2.5353846,0.06063153,4.51254,354.70294,238.32754,211.4692352,10.4,0.15,,,
